Participant Information
Name,
Age,
Sex,
Dominant Hand,
Date,2025-01-27_15h09.21.209

Force,Timestamp
-0.35790252685546875,2025-01-27 15:09:22.013633
-0.372650146484375,2025-01-27 15:09:22.026514
-0.49063873291015625,2025-01-27 15:09:22.349110
18.166229248046875,2025-01-27 15:09:22.848597
7.163841247558594,2025-01-27 15:09:23.348746
1.4119186401367188,2025-01-27 15:09:23.848554
10.128288269042969,2025-01-27 15:09:24.348220
8.697685241699219,2025-01-27 15:09:24.849227
2.3263320922851562,2025-01-27 15:09:25.348304
11.6768798828125,2025-01-27 15:09:25.848546
6.1461944580078125,2025-01-27 15:09:26.348381
0.9842147827148438,2025-01-27 15:09:26.848850
9.243377685546875,2025-01-27 15:09:27.348790
17.97449493408203,2025-01-27 15:09:27.848790
20.64397430419922,2025-01-27 15:09:28.348605
25.496238708496094,2025-01-27 15:09:28.848884
17.20757293701172,2025-01-27 15:09:29.348851
5.54150390625,2025-01-27 15:09:29.848282
30.938438415527344,2025-01-27 15:09:30.348699
1.8838729858398438,2025-01-27 15:09:30.848835
-0.35790252685546875,2025-01-27 15:09:31.348482
-0.31365203857421875,2025-01-27 15:09:31.848839
